listing_id,Name,Description,Neighborhood,ZipCode,Latitude,Longitude,Room type,accommodates,bathrooms,bedrooms,review_scores_rating,reviews_per_month,price,sentiment_compound_polarity
18198,Little King of Queens,"This bright & sunny bedroom is in a shared 3 bedroom, 2 bath flat in a quiet neighborhood 7 minutes from the subway. The room has two large southern-facing windows facing the park across the street. Includes a full size bed, tv, closet, desk & chair. This is a small bedroom in a large, quiet, newly renovated apartment. The bedroom is in the front of the apartment, far away from the other 2 bedrooms and bathrooms.  PLEASE CAREFULLY READ THROUGH ALL OF THE INFORMATION BELOW, BEFORE SENDING AN INQUIRY. The room sleeps 2 and belongs to a very spacious 3 bedroom/2 bathroom apartment in Woodside (Queens). We provide wireless internet access, as well as clean sheets and towels. The room is equipped with a full size bed, air conditioner, TV, closet, dresser, night stand, reading lamp and alarm clock.  You are more then welcome to make use of our spacious living room and, if you like cooking, of our newly renovated kitchen. Please note, that you would be sharing these common areas with us.  A q",Woodside,11377,40.75038236,-73.90333918,Private room,2,1,1,100,0.23,70,0.965520833
18590,Fort Greene Retreat on the Park,"Stay in my bright guest bedroom, with use of your own private bathroom, in a beautiful, shared, 1750 square foot (163 square meters), sun drenched, loft-like apartment on the 4th floor (walk-up) of a Brooklyn Brownstone overlooking Fort Greene Park. This is a private bedroom with exclusive use of a hallway bathroom in a shared apartment. The apartment is on the 4th floor (walk-up) of a historic Brooklyn Brownstone fronting Fort Greene Park. It has an open kitchen with a large butcher block island ideal for cooking with friends, and a private planted roof deck to enjoy early morning coffee or an evening glass of wine, all located in historic Fort Greene, one of Brooklyn's best neighborhoods! The bedroom is cozy, with plenty of room for singles or couples, with both short-term and medium-term availability, and is only a short train ride to Manhattan - 1 stop on the Q/B, 2 stops on the F, or 4 stops on the C - and walking distance to the Brooklyn Bridge. I've lived in the neighborhood for",Fort Greene,11205,40.69320444,-73.97267278,Private room,2,2.5,1,97,1.28,95,0.930755725
18728,Beautiful Meatpacking District Loft,"Amazing loft in the Meatpacking District. The hottest neighborhood in NYC! Enjoy your own 1,100 square foot space within a 2,600 sq ft, two floor loft. Doorman, building, full sized bed (fits two) with true mattress and box frame (not an uncomfortable, thin, sleeper sofa mattress). Can sleep third guest on large sectional sofa, shared kitchen. Guests enjoy exclusive use of two bathrooms. The High Line starts just a few minutes away from our building. The neighborhood is lively and features some of the best restaurants, bars, clubs and stores in Manhattan. The Hudson River Park is ten minutes away; it's a great place to walk, run, picnic or just sit in, relax and people watch. The Chelsea Market is within two blocks of our home. Some of the most picturesque parts of the West Village are within a five minute walk of us. The 14th Street stop for the A,C,E and L subway lines is on the far corner of our block, about a five minute walk from the loft. Many additional subway lines are within a",Chelsea,10014,40.74137914,-74.00196686,Private room,3,2.5,1,99,1.64,119,0.937098667
18764,Cozy 2 BR in Williamsburg ,"PLEASE READ ENTIRE LISTING BEFORE BOOKING.  I have a 3 bedroom cozy apartment in Williamsburg of which Two (2) bedrooms are available for rental during temporary stays in NYC.  Bedrooms:  1st Bedroom: Full size bed - Temperpedic mattress (Sleeps 2)   2nd Bedroom: Full size bed - Sealy's Spring mattress (Sleeps 2) ****3rd Bedroom is where I or my apartment manager, sleeps**** Common area: Bathroom / Full Living room / Full Eat in kitchen. Rooms are available separately for rentals as well (please see my other listings via my Profile)  *Rates include utilities  *Max 4 people / $14 extra p/p p/n after 2nd guest Looking forward to hearing from you soon! Guests have access to all the common areas (living room/kitchen, etc.) Everyone MUST be considerate of each other. Please clean up after yourselves in all common areas especially the bathroom!!  We cannot be available to clean the bathroom everyday, and depend on the guests to clean up after themselves.  AMENITIES:  - Washing machine and Dr",Williamsburg,11211,40.71153984,-73.96111965,Private room,4,1,2,89,0.55,145,0.901896429
19050,Daybed in Open Livingroom in Harlem,"Large, sunny, furnished 1 bedroom apartment in uptown Manhattan. Very comfortable daybed in the open living room. Large, sunny, furnished 1 bedroom apartment in uptown Manhattan. Very comfortable daybed in the living room.   THINGS YOU NEED TO KNOW  * Twin size Brazilian daybed  * Fresh bedding, towels, soap * 24/7 WiFi  * Air conditioning * Cable TV APARTMENT  * Shared bathroom  * Walk up LOCATION  * 6 train at 110th street, just steps away from the apartment  * Safe, convenient East Harlem neighborhood  * Walk to restaurants, delis, supermarkets, bakery, cafes, banks,  Central Park ...  * $100 security deposit for keys is required in cash upon arrival and will be refunded in cash upon check out. Access fully equipped kitchen, bathroom, and laundry room. Will be minimal, but I am always reachable via email, phone, and text. Safe neighborhood Local transportation, near subway and bus stop. No drugs, no smoking, no pets.",East Harlem,10029,40.7963637,-73.94464246,Shared room,1,1,1,100,0.07,100,0.711771429
19159,Spacious luminous apt Upper West NYC,"If you're looking for the perfect, luminous and calm getaway in the heart of NYC, then this Riverside Drive apartment is the perfect choice for you. Approx. 1000sq feet, one bedroom plus studio/2nd bedroom, dining room, kitchen (dishwasher, large fridge and microwave), marble and tile bathroom. Laundry room in the basement. Facing South West over the Hudson River: the light is really beautiful. It's across the street from Riverside Park and its Olympic swimming pool, gymnasium, running truck and ice skating ring, open to everybody for only $5 entry fee. Close to Fairway market for good healthy food and home shopping. Subway one block away: Red line, train NÃ‚Â°1. B&D trains 10 minutes walk away. CHECK PHOTOS. Cleaning after your stay is included. Cleaning during long term reservation by my trusted housekeeper is not included and not obligatory but highly recommended. At your arrival ring buzzer of the apartment and we will let you in the building. My assistant and I will always be availab",Harlem,10031,40.82915232,-73.95136086,Entire home/apt,4,1,2,94,0.52,120,0.900088462
19169,Entire 2 Bedroom - Large & Sunny,"Entire bright and sunny 2 bedroom apt in super charming neighborhood in downtown Manhattan. VOTED #1 NEIGHBORHOOD IN MANHATTAN! MONTHLY BOOKINGS WELCOME Entire 2 Bedroom Apartment located in the Lower East Side of Manhattan on Ludlow and Broome Street. A very charming & vibrant  neighborhood.  This is a very large & sunny NYC apt. Bright & Sunny....windows in every room!   Fabulous location, in the center of the action but nestled on a quiet block.  Located in the most vibrant & hip neighborhood in NYC, block where the characters from P.S. I Love You and The Devil Where Prada lived.  Steps away from Essex Farmer's Market, Barrio Chino, Chloe, Waypoint Cafe, Bacaro, Laboratorio Del Gelato, Dirty French, Mr Purple, Katz's Deli and tons of great boutiques, galleries & cafes. The hip new Ludlow Soho House also opened 2 blocks away.  Public Bike Share Station 1 block away. Very close to bus and subway trains:  1block to F, J, M, Z and 3 blocks to B, D  Large Separate Kitchen with updated ap",Lower East Side,10002,40.71851207,-73.98892346,Entire home/apt,4,1,2,87,0.64,285,0.78344697
19174,DUPLEX TERRACE in CHELSEA,"Fits 4 persons confortably It is located at 218 West 14th st, New York, NY 10011 ""red Hot Triangle"" Village-Chelsea-Meatpacking. Apartment Details  * 1 Bedroom Duplex with Terrace  * Newly Renovated and Fully Furnished  * Living Room Ã¢Â€Â“ 2 full size day-bed with artemide lamps, Flat screen TV, cable   and Internet. * Bathroom Ã¢Â€Â“ Full Bath and Shower renovated * Bedroom Ã¢Â€Â“ 1 Queen Bed with top quality mattress  * Kitchen Ã¢Â€Â“ Fully furnished with brand new appliances. * Terrasse - Dining table with chairs and  2 long chairs.   The neighborhood is filled with restaurants, shops and activities. The subways are convenient, there is a stop at 6th, 7th and 8th Avenue and 14th Street. The available subways include the A,C,E,L,F,V,1,2,3 and path trains. ",West Village,10011,40.73776733,-74.00115258,Entire home/apt,4,1,1,93,0.66,300,0.88211791
19282,"Sunny, Spacious Top Floor Haven","A true GEM in Prospect Lefferts Gardens, welcome to our perfectly situated, peaceful top floor apartment right across the street from the best park & amenities in the city! This is a 1200 sq. foot 2 bedroom, 2 bathroom apartment located in a lovely pre-war well-maintained building.  With Pull-out Sofa couch and state of the art custom designed loft bed this apartment can sleep comfortably up to 6 adults or 4 adults and 4 children! Perfect summer-in-the-city oassis for families! Welcome to a real New York Gem! CURRENTLY AVAILABLE FROM JANUARY 2 - JANUARY 25 Preference given to families and couples looking to stay entire or majority of period!  Thanks for looking & happy summer! *** This is a large 2 bedroom, 2 full bathroom APARTMENT. (this is NOT a share. it is private, autonomous apartment) Foyer, dining room, living room and LOTS of windows.  Spacious, sunny, beautiful apartment with arched entrance ways, inlaid bookshelves and other classic details. 11 windows in total with 3 direct",Flatbush,11226,40.65401061,-73.96322685,Entire home/apt,4,2,1,93,0.12,100,0.861
19319,Private room Long Term Rental,"This is a PRIVATE BEDROOM in a 3 BEDROOM APT only long term rentals. Please Check availability or send us a message with the dates you need to book and telling us a little bit about you. Please be advise we rent this room for long term on single basis. If you are planning to have someone visiting during your stay please let us know before booking how many days and when you are planning to have visits. About the Bedroom: Queen size bed, big closet space, library and night table, AC and heater. Very sunny. Manhattan and Brooklyn Bridge views from the window. See pictures!!!!!  The apartment is very clean and sunny with a big balcony, TV, WIRELESS internet and CABLE included, the building has 24 hs doorman, laundry, and elevators.  EXCELLENT LOCATION Close to everything, 15 minutes walking distance to SOHO, 5' to CHINATOWN and LOWER EAST SIDE, 10' to EAST VILLAGE. The subway is 2 blocks away, F LINE (East Broadway) 15 minutes to MIDTOWN.  We provide: fresh linen and towels, shampoo, condi",Lower East Side,10002,40.71140158,-73.98793536,Private room,1,1,1,98,0.9,92,0.913358696
19601,perfect for a family or small group,"Visiting NYC with your family? Friends coming to visit? In town for a wedding?  Our spacious and ecletically decorated duplex comfortably sleeps 5 but can accommodate 8.  Near every subway and great for walking tours.  Read the impeccable reviews! Enjoy the serenity and charm of historic of Brooklyn Heights in our spacious duplex .  We are one subway stop from Manhattan or you can walk over the Brooklyn Bridge.  Explore trendy neighborhoods such as DUMBO and Cobble Hill.  The newly opened Brooklyn Bridge park provides a spectacular view of the NY skyline.  Walk to the taxi ferry.  We're about 10 mins by subway  from the Brooklyn Museum and Brooklyn Botanical Gardens.  There are also many Citibike stations nearby. People often comment that once you are inside our apartment, you feel like you're in a house. On the ground floor is a kid's bedroom (with one bed but we have an extra mattress so two could sleep there), playroom (could sleep two if necessary), two full baths and a guest room ",Brooklyn Heights,11201,40.69723043,-73.99268489,Entire home/apt,8,3.5,3,93,0.26,800,0.84496
19812,2 bedroom Williamsburg Apt - Bedford L stop,"I love my apartment and I love being able to offer it to visitors. I know traveling is fun but also exhausting and I hope my house makes your trip a little easier and more personal feeling than some boxy hotel room. My apartment is sunny and bright and big, with high tin ceilings and loads of charm. It's near three different subway lines, is one stop from Manhattan and also the Wililamsburg Bridge is a few blocks away if you feel like taking a nice walk. There's also the ferry. So many options! My entire apartment is available off and on throughout the year. It is so bright and sunny.  Two bedrooms, each with a queen bed in it.  The living room and kitchen are huge. High ceilings.  Wood floors.  Loads of charming details.  Second floor of a three unit building in Williamsburg.  Five minute or so walk to the L train Bedford stop, (which is one stop from Manhattan)  as well as the J, M and G trains. Williamsburg is just overflowing with great shops and restaurants, all within walking dis",Williamsburg,11211,40.71832732,-73.95747794,Entire home/apt,2,1,1,90,0.58,105,0.794632787
20299,Oh glorious spring!,"Spring in the city, ah magical time. We have mostly great weather and everything feels new. Flowers bloom, trees show off their brand new ""coat"" and we feel happy. Baseball any one? You will get a nice, and comfortable basic bedroom in my home. AH, DEAR PROSPESPECTIVE GUEST, I VALUE YOU AND WILL TREAT YOU WITH UPMOST RESPECT, BUT I WILL NOT BOOK YOU IF WE DO NOT EXCHANGE INFORMATION. I AM NOT A HOTEL IT IS MY HOME. A FEW BAD EXPERIENCES PROMPTED THIS.  Spring in New York is glorious, near perfect weather for a long walk. A trip to Chinatown. How about Central Park.  A walk under the bridges. A bit want an adventure, Inwood or Highbridge parks. The Cloisters? I know the city very well and can give you endless tips or even take you one of my epic urban exploration walks.  The East Village is vibrant. Restaurants, clubs, Red tail hawk watching in the park. Interesting people.  Williamsburg is a quick train ride away as well as all the wonders the city offers.  Again, I love the city, and ",East Village,10009,40.7233422,-73.98440293,Private room,1,1,1,92,1.67,60,0.896056977
20300,Great Location for NYC,"Specious bed room with queen bed in convenience location new East Village & Union Square. I have extra bed room near East Village & Union Square area. Convenience to get around town since all the subway is right at the doorstep. Great special living room and kitchen.  laundry room in the building cafe in the building The East Village is a diverse neighborhood with a vibrant nightlife which lies north of the Lower East Side and south of Stuyvesant Town. At one point, the East Village was considered to be a part of the Lower East Side, but then started to break away as its own unique neighborhood during the 1960Ã¢Â€Â™s. The area has forever attracted individuals like artists, musicians and students who have revolutionized this part of lower Manhattan. L train + 4, 5, 6, N, & R at Union Square  as well as the M15 and M23 buses.",East Village,10009,40.72911976,-73.98057094,Private room,2,1,1,60,0.06,50,0.96915
20611,Cozy Bedroom in Williamsburg 3 BR,"PLEASE READ ENTIRE LISTING BEFORE BOOKING... I have a 3 Bedroom cozy apartment in Williamsburg of which Two (2) bedrooms are available for rental during temporary stays in NYC.  Please see my profile to view my 2 other listings in the same space.  Bedrooms:  - This Bedroom: Full size bed - Temperpedic mattress (Sleeps 2)    - 2nd Bedroom: Other guests may be booked in this room (Sleeps 2) ****3rd Bedroom is where I or my apartment manager, sleep(s)**** - Common area: Bathroom / Full Living room / Full Eat in kitchen.  Please note that both rooms may be booked at the same time and you will be sharing the space with other guests. (Great way to meet new people!!) :)  *Rates include utilities  *Max 2 people PER BEDROOM Looking forward to hearing from you soon! Guests have access to all the common areas (living room/kitchen, etc.) Everyone MUST be considerate of each other. Please clean up after yourselves in all common areas especially the bathroom!!  We cannot be available to clean the ba",Williamsburg,11211,40.71155755,-73.96217804,Private room,2,1,1,94,1.49,85,0.889073548
20734,Spacious Prospect Heights Apartment,"Bright, spacious apartment in Prospect Heights Brooklyn. Vibrant neighborhood filled with restaurants, shopping and nearby transportation. Unwind in peacful comfort after exploring the best that NY and Brooklyn have to offer. Minutes by train to NYC Floor thru apartment in Prospect Heights Brooklyn.  Many amenities are provided for your comfort. Closet space is abundant. The bedroom has a queen sized bed and the living room has a double sofa bed. Access to the apartment is through the building front entrance at the top of a staircase and one flight up. Sean and Lynette will be your hosts for your stay Prospect Heights Brooklyn. We are owner occupied and live in the ground floor apartment with our daughter. Our neighborhood is vibrant and fun. Our building is peaceful and welcoming. You can reach us by email, cell phone and text message if we are not on the site. We will do our best to ensure that your stay here is one to fondly remember. The building is close to trains and buses, and a",Prospect Heights,11217,40.68233275,-73.97261015,Entire home/apt,4,1,1,99,3.42,131,0.90707037
20755,"Large Parlor Room, Landmark Home 1 block to PRATT","The room is a converted parlor room, separated from the rest of the house by 4 sliding frosted glass doors behind 2 sets of curtains. There is a double/full size bed, wardrobe, desk and chair, a pair of occasional chairs and a safe (since the sliding doors do not lock). The private bath is large with stone tiles, a rainfall shower-head and a large shower area. The sink and vanity cabinet offer plenty of storage. There are hardwood floors and historic details throughout the house, a nice fireplace (non-working) and a large window overlooking a private balcony to the backyard. The shared kitchen is large with a center island stool seating for 4, bistro seating for 4, stainless steel appliances including a dishwasher.  The house is a 3 bedroom, 3 bath landmark two family brick home on a vibrant and safe block of Clinton Hill, Brooklyn. Transportation is nearby as the house is around the corner from the G-train at Clinton-Washington and 3 blocks from C-train at the Clinton-Washington stati",Clinton Hill,11238,40.68634255,-73.96599635,Private room,3,1,1,85,0.18,98,0.881453846
20853,2-bed brownstone duplex + garden,"My apartment has been called cozy, warm and comfortable.  It's updated, spacious apartment located in a popular Brooklyn neighborhood. Great for spending time at home, but close to restaurants, bars, shops and transportation, too. I believe that I'd found the perfect location and neighborhood when I bought and renovated this 2-family brownstone in 2004. The House ------------- As a visual artist, natural light is very important to me, and I find traditional brownstones to be dark. So I had a gut renovation and added large picture windows to make the space open, bright and airy.  The renovation also included the complete update of all electrical, plumbing and heating systems. Central air conditioning was added, too. The upstairs consists of the living room (with the large, north-facing picture window, overlooking the backyard garden below), the kitchen that's open to the living room with stone counter tops, modern appliances, and gas range, and a dining room/office in the front of the h",Prospect Heights,11217,40.68035055,-73.97162151,Entire home/apt,4,2.5,2,99,0.29,250,0.976964706
20913,Charming 1 bed GR8 WBurg LOCATION!,"Two blocks from the subway and SO close to the famous Williamsburg ""hipster"" scene, this cozy, private apartment is perfect for a couple looking to experience all NYC has to offer and still go home to a safe, quiet place of their own. Hello traveler!  I am constantly leaving town and would love to share my beautiful furnished apartment in South Williamsburg! My schedule is always changing, so email me and we'll figure something out! The rate is as follows: $110/night for two people. Each extra person is $15 extra per night.  The bedroom is of moderate size with a VERY comfortable full size bed and access to a fire escape, overlooking the tree-lined street. The closet in there won't be available for your use, but the large living room closet will be available to you. The kitchen is well-equipped for any cooking needs you may have, and you are more than welcome to use any condiments and spices you find. You also have access to my window herb garden! I just ask you water the plants once e",Williamsburg,11211,40.70984316,-73.95775031,Entire home/apt,2,1,1,81,1.72,100,0.697657738
21293,Sunny Apartment in Artist Home,"Sunny, fully furnished, private apartment in artist's building. The space is decorated with contemporary art made by your host. Bushwick is a thriving artist community with so many great art galleries, cafes, restaurants and bars. Your hosts runs an art gallery next door. Our pad is easily accessible by bus and subway. Beautiful, sunny apartment with separate bedroom. Wood floors in the living room and bedroom. Large, full kitchen. Even the bathroom gets direct sunlight.  The space is uncluttered spacious, only art made by host hangs from the walls. The furniture is also very unique, either collected antiques or hand made by an artist.   There is a queen size bed in the bedroom and a full size futon in the living room. The bed has a custom-made, artistic, steel headboard by Tripoli designs, your host. This is a great place to stay if you're looking for grass-roots art and music and cool places off the beaten track. We are located in Bushwick, home to a thriving arts community. We are w",Bushwick,11237,40.7009313,-73.92608849,Entire home/apt,4,1,1,91,0.98,105,0.871187
21456,Light-filled classic Central Park ,"An adorable, classic, clean, light-filled one-bedroom apartment with windows in each room that overlook the courtyards of historic row-houses.  A great retreat after a day exploring the city...and one block from lovely Central Park!   An adorable, classic, clean, light-filled one-bedroom apartment with windows in each room that overlook the courtyards of historic row-houses.  A great retreat after a day exploring the city...and one block from lovely Central Park! There is a livingroom/diningroom with a comfy click-clack futon couch that folds into a queen-size bed, and a separate, light-filled bedroom with a full-size bed.   The apartment has a complete, yet small kitchen and a clean bathroom with a bathtub.  Hot water is plentiful, the toilet well-functioning! It is a 3rd floor walk-up. (no elevator/lift) Free wireless internet.   The neighborhood is diverse, quiet, near transportation. Within walking distance of the Cathedral of St. John the Divine and Columbia University.    Great f",Upper West Side,10025,40.79764221,-73.96177484,Entire home/apt,2,1,1,94,0.72,140,0.849101333
21794,COZY QUIET room 4 DOOGLERS!,"It's comfy & has a loft bed & a chaise lounge, work desk, fresh white bed linens & comforter along with plush white bath towels, extra blankets, TV, DVD player, cable, wireless wifi, a small fridge, iron & board & Keurig Coffee maker.  Often search engine G people (Interns, DOOGLERS, Greyglers & regular GÃ¢Â€Â™s) LOVE stay here during their 3 month internships because they can pop out of bed & run across the street to work. We love & welcome all including long term stays. This is the smaller room of the two I have available in my apartment located by the front door of the apartment for easy coming and going. The room has a loft bed and a chaise lounge, a desk, fresh white bed linens & comforter, towels, extra blankets, TV, DVD player, cable, wireless wifi, fridge, iron, ironing board and hair dryer.  It faces the back of building with a window and is completely private. You can literally walk in the apartment and open the door to your room without any fuss. The bathroom is right next door t",Chelsea,10014,40.74008464,-74.00270638,Private room,2,1,1,99,0.24,94,0.932652
22673,NYC - CHELSEA - 1 BEDROOM / SAFE + COOL / CENTRAL,"Sunny, safe, cool and quiet apartment. 3rd floor Walk Up (NO ELEVATOR), in a great location in the Chelsea area of Manhattan. Wi-Fi, Cable TV, Heating, Air-Con, Full Kitchen, Linen + Blankets, Towels. Perfect base for shopping and walking around the city. Close to the Chelsea art galleries, Midtown, NoMad, Meat Packing District and High Line areas. Mid-century vibe in a classic NY building. Not suited for children. NON-SMOKERS ONLY. Thank you! Hello -  This is a quiet and extremely well located apartment in the Chelsea section of Manhattan - easy access to Downtown and Midtown areas. Chelsea is a cool and vibrant neighborhood filled with art galleries, restaurants, bars, stores, flea markets and parks, all within walking distance (Madison Square Park, High Line, Piers). Several subways stations ( 1, C, E, B, D, F,  N, R.) and bus lines stop one block away.  The apt. is on a 3rd floor walk-up (NO ELEVATOR), in a safe residential block. It has four living spaces: 1. Large sunny living ro",Chelsea,10011,40.74573143,-73.99564314,Entire home/apt,3,1,1,97,0.17,175,0.88118125
22911,The Stuydio Modern and Light Filled,"Make your NY story in our welcoming, home away from home. This property is typically a long term rental, we have a small amount of availability during October :-) Come Enjoy the city!  The Studio is located inside a restored Brownstone. From the moment you walk in you are swept away by the rich colors and the old world charm.  Many cafes and restaurant for you to enjoy. Four blocks from the A express train, a quick ride to the city. This space sleeps 4 guests. Welcome to The Stuydio! As featured in The New York Times, San Francisco Chronicle, and Bloomberg Financial Our large Studio apartment is located inside a restored Brownstone in Brooklyn, NY.  From the moment you walk in you are swept away by the rich colors and the old world charm.  Your modern apartment makes you say, ""Ahh"" when you walk in to this large airy space. This space is set up like a Suite with two double beds and a sofa sleeper! Enjoy your full kitchen, living area and Spa bath!  The Brownstone is set on a historic t",Bedford-Stuyvesant,11233,40.68413061,-73.92357188,Entire home/apt,4,1,1,92,1.32,125,0.856634559
22918,private room near transportation-15min to times sq,"very close to public transportation and quick and easy access to many tourist destinations. i have a small, clean room i am renting in a busy, safe neighborhood, right off manhattan's main street (broadway) located on the 1st floor and in the back of the building, so it's quiet in the apartment. sometimes in the summer the latin flavor of this neighborhood can be heard by the sounds of salsa, merengue, bachata, etc. but not till very late, almost never past midnight, and not really loud enough to have ever bothered any guests before. this room has a loft bed with a tempur pedic (the top brand) memory foam mattress, sleeps 2. Terms:  * no pets  * $35 in case you lose the keys, or whatever it might cost you to replace them yourself. * this a cheap way to visit manhattan, but it is a private residence; please be courteous and by cleaning up after yourself, or chip in for housecleaning services.  * this may be redundant, but i have had problems with guests making a mess in the kitchen and ",Harlem,10031,40.82278542,-73.95138725,Private room,2,1,1,87,0.89,60,0.683366667
23135,House On Henry (3rd FLR Suite),"Come stay in your home away from home! This charming apartment is located on the top level of our townhouse (3rd Floor).  It boasts plenty of sun, brick exposed walls, hard wood floors throughout, a tub/showered bathroom, a bedroom, a den, a fully equipped kitchen and yes, free wifi. Note, the rate quoted is for 1 guest, additional guests incur a $20 per night/per person charge.   Check-in is at 4pm Check-out is at 11am Please note, this is a residential townhouse and as such we ask that guests respect our designated quiet hours between 11 p.m. and 7 a.m.  Thanks and I do hope you will visit us soon at our Carroll Gardens Retreat - House on Henry!",Carroll Gardens,11231,40.67967332,-74.00153539,Entire home/apt,4,1,2,93,2.09,175,0.851981043
