,listing_id,id,date,reviewer_id,reviewer_name,comments
89,2515,10007170,1/25/14,10572055,Bergoi,"Perfecto (*****). Era la primera vez que usÌÁbamos Airbnb. Stephanie es maravillosa, atenta y simpÌÁtica. La habitaciÌ_n es comoda, silenciosa y muy ordenada. Buen comunicado en metro. Si  duda, yo le digo que volverÌ_a a este lugar.Perfect (*****). It was the first time we used Airbnb. Stephanie is wonderful, helpful and friendly. The room is comfortable, quiet and very tidy. The house is well connected with the metro. I would definitely return to this place. "
90,2515,10131568,2/2/14,1494145,Celine,"Ma mÌ¬re et moi avons sÌ©journÌ© 8 nuits chez StÌ©phanie et sa famille. C'est un grand et bel appartement fonctionnel et dÌ©corÌ© avec goÌÈt. Tous les critÌ¬res pour passer de bonnes vacances sont rÌ©unis : chambre et salle de bain spacieuses et Ì©quipÌ©es, mÌ©nage impeccable. ÌÛ moins de 5 minutes ÌÊ pieds des lignes de mÌ©tro 2,3,A,B,C,D : un bonheur pour dÌ©couvrir la grande pomme.Je recommande fortement cette location quelque soit votre situation (seul, en couple, entre amis en famille).StÌ©phanie et ses proches vous accueillent chaleureusement et vous donnent pleins de conseils avisÌ©s pour passer un excellent moment.J'y retournerai :) Merci pour cette superbe semaine!"
91,2515,10334744,2/14/14,10692236,Andrew,"Stephanie and her family were amazing hosts. So accommodating and so pleasant. I felt so well taken care of while I was there. The apartment is lovely, and very very convenient to several subway stops. I would highly recommend Stephanie and her rooms to anyone looking for a comfortable, quiet, and inviting place to stay. "
92,2515,10387644,2/17/14,5566325,Ida,"We had a nice experience at Stephanie's place.She was very welcoming and full of wise advices.The appartment is really well located and is good value for money for Manhattan... A great place for your stay in NYC!"
93,2515,10499321,2/22/14,11291905,Min,"Stephanie and her international family are really amazing hosts. we arrived at NY on a chilly morning and she offered us a hot drinks and whatever info we need for transpiration, etc. The room was cozy and well organized. we had great fun in NY. we love her kids, they are really cute, especially the youngest. it was a pretty convenient neighborhood. Steph also gave us some lists about the great places to eat and hangout nearby. but in NY, i think we better not go home late coz its not very safe out there at night. anyway, we enjoyed our stay and we love Steph's place and her family."
94,2515,10664279,3/2/14,11077861,Patricia,"Stephanie and her family were always available, helpful and nice to us. Eventhough the bedroom and the apartment were a little smaller than they appeared in the pictures, they were still very nice looking, clean and cozy. The bed is fantastic - you'll want to sleep a bit more! We found the neighborhood safe, but some nights, when I came home late and alone, some men did bother me on the street from the subway to the apartment. Nothing serious, though - just a little annoying. Apart from that, the location is very good. We found everything we needed within 5min of walk (dining, laundry). There are two subway lines also within 5min of walk. One of them is express and takes you to Times Square in 15min.  It is also very nice to be so close to the Central Park and to take walks over there sometimes. Overall, staying with Stephanie and her family was a very nice experience. We recommend and would definetely stay there again if we come back to NYC!"
95,2515,12891753,5/13/14,4751933,Dominique Et Florence,"Nous avons bien apprÌ©ciÌ© l'accueil sympathique de StÌ©phanie durant notre semaine ÌÊ New York. L'appartement est idÌ©alement situÌ© pour atteindre facilement tous les quartiers (mÌ©tro et bus tout proches), et trÌ¬s calme.A noter : le partage de la salle de bains avec plusieurs hÌ«tes peut entraÌ¨ner une attente un peu gÌ»nante‰Û_ MalgrÌ© cela, nous avons bien profitÌ© de cet hÌ©bergement et aimÌ© la ""petite famille"" de StÌ©phanie.  "
96,2515,13353847,5/26/14,13982076,Emma,La experiencia fue buenÌ_sima. Era la primera vez que usÌÁbamos airbnb y no podÌ_a ser mejor. Tanto la localizaciÌ_n como Stephanie que fue muy amable y nos ayudÌ_ en todo lo que pudo. Una familia maravillosa.
97,2515,13572053,5/31/14,14511441,Marion,Stephanie est tres sympathique. Le quartier est assez sympa et la chambre confortable
98,2515,14909081,6/29/14,14330070,Maty,"HelloI just came back from my trip to NYC. Stephanie and her family are adorable and very helpful. The pictures are really accurate and the appartment is very clean also. The location is perfect to enjoy NYC at his best.I will definitely go back there if i need a room in NYc.Maty"
99,2515,15404006,7/8/14,14072657,Lukas,"Stephanie, her husband and the kids were great. We really enjoyed our stay and would recommend it to anyone who plans to go to New York. The room, the bathroom and the kitchen were exactely like in the pictures. The information that Stephanie sent us beforehand made it easy to find the appartement and were a great guide to our first days with all the recommendations, a Subway map and much more! We would defenitely come back and stay there again. It's a great deal for a good prize!"
100,2515,15899473,7/17/14,15394739,VinÌ_cius,The reservation was canceled the day before arrival. This is an automated posting.
101,2515,17430894,8/12/14,13797603,JÌ©rÌ«me,"Chambre bien Ì©quipÌ©e et trÌ¬s bien situÌ©e. StÌ©phanie nous a conseillÌ©e sur des endroits oÌ_ aller (diner, gospel....), tous trÌ¬s bien. Je vous le conseille. A bientÌ«t"
102,2515,18884215,9/2/14,17882834,Ana,"Felt very welcome, host and her husband were very friendly. Had maps and coupons and restaurant/shopping guides for us ready to use, very helpful :) Good AC in the room which was fantastic! Apartment was pretty full of people, so if you want a more private stay, might not be the best, but everyone was respectful and your room was a very private space. Would recommend staying here :)"
103,2515,20336494,9/28/14,9878480,Jackie,"Our stay with Stephanie was great. The neighborhood is very close to the metro, great resturants, and Central Park. Our room was comfortable and quiet. It was just what we needed. Thank you Stephanie! I'm sure we'll be back."
104,2515,21584411,10/20/14,19855543,Erika,"Quedarnos en la casa de Stephanie fue una experiencia increÌ_ble!, el apartamento queda muy bien ubicado a pocas cuadras de Central Park y muy cerca al metro, es un ambiente familiar, tienes tu espacio y una estancia muy tranquila ya que una vez llegas te entregan las llaves y mapas de la zona,  el barrio es muy tranquilo y bastante seguro, aunque no nos vimos todo el tiempo con ella nos sentimos como en casa, tenÌ_amos toda la privacidad de mundo, la habitaciÌ_n es acogedora y lo suficientemente amplia para dos personas, adicional no habÌ_a problemas con el horario de llegada, la comunicaciÌ_n fue excelente pues ella habla varios idiomas con fluidez, al frente del edifico queda un lugar llamado cantina tambiÌ©n muy acogedor perfecto para tomar un par de cervezas y comer en las noches, es mi primera experiencia con Airbnb y creo que solo tengo cosas buenas para decir, solo recomiendo que confÌ_en en los comentarios que se escriben yo me guiÌ© por esto y nos fue demasiado bien! En cuanto a NY sin palabras , es una ciudad increÌ_ble y siempre queras volver a ella, solo que ahora sentimos que tenemos un lugar donde siempre podremos llegar que es donde Stephanie! "
105,2515,22311478,11/3/14,11667407,Bertrand,"Great room, close to the subway. Stephanie was very helpful and did her best to make our stay enjoyable! :)"
106,2515,25229180,1/10/15,21719403,KreÁimir,"Stephanie is a wonderful host, we received a warm welcome and helpful tips upon our arrival. Our questions were promptly answered and she helped us getting from the airport to the apartment.Her children are very cute and playful, a heart-melting sight :)The room is nice and clean, there's a master double bed as well as an auxiliary single bed that doubles as a sofa. A pleasant surprise was that there was a safe in the room we could use as well as we could lock the room doors. While we had felt secure and safe in the apartment, it's nice to have a safe to leave stuff in instead of hauling it across the city.There is a guest bathroom that is shared with one more guest, clean and pristine!The neighbourhood is great, very close to central park and the subway as well as near to plenty of good restaurants.I'd definitely recommend staying at this place and would certainly stay here again when in in NYC."
